Year,region,Country,fertility,life,population,child_mortality,gdp
1967,Europe & Central Asia,Channel Islands,2.404,71.512,117437.0,,
1967,Europe & Central Asia,Croatia,2.104,67.37,4140383.0,50.97,10141.0
1967,Europe & Central Asia,Cyprus,2.889,71.77600000000002,591398.0,36.37,7400.0
1967,Europe & Central Asia,Czech Rep.,1.999,70.38,9725518.0,,
1967,Europe & Central Asia,Denmark,2.35,72.96,4829945.0,19.1,19775.0
1967,Europe & Central Asia,Estonia,2.012,70.97,1321132.0,27.82,8647.0
1967,Europe & Central Asia,Finland,2.32,69.83,4583461.0,18.4,13477.0
1967,Europe & Central Asia,France,2.679,71.55,49655097.0,20.6,15759.0
1967,Europe & Central Asia,Georgia,2.68,66.458,4578194.0,80.42,4347.0
1967,Europe & Central Asia,Germany,2.37,70.9699515537,77026811.0,29.31,18311.0
1967,Europe & Central Asia,Greece,2.345,70.107,8646013.0,44.6,9822.0
1967,Europe & Central Asia,Greenland,6.395,64.3813179136,42273.0,,8457.0
1967,Europe & Central Asia,Hungary,1.948,69.5,10207293.0,46.2,12475.0
1967,Europe & Central Asia,Iceland,3.335,73.73,196994.0,17.8,14734.0
1967,Europe & Central Asia,Ireland,3.859,71.24,2900350.0,25.5,9933.0
1967,Europe & Central Asia,Italy,2.524,71.06,52215095.0,37.8,13997.0
1967,Europe & Central Asia,Kazakhstan,3.79,61.462,12455366.0,97.23,10546.0
1967,Europe & Central Asia,Kyrgyzstan,5.112,59.365,2735838.0,,
1967,Europe & Central Asia,Latvia,1.822,70.86,2305578.0,27.4,6859.0
1967,Europe & Central Asia,Lithuania,2.316,71.92,3037887.0,29.9,12024.0
1967,Europe & Central Asia,Luxembourg,2.2230000000000003,69.69,334657.0,25.9,25163.0
1967,Europe & Central Asia,"Macedonia, FYR",3.185,64.775,1515804.0,138.72,5347.0
1967,Europe & Central Asia,Malta,2.238,69.695,304369.0,31.8,3541.0
1967,Europe & Central Asia,Moldova,2.722,64.476,3444753.0,76.87,4646.0
1967,Europe & Central Asia,Montenegro,2.833,68.126,512701.0,62.47,8756.0
1967,Europe & Central Asia,Netherlands,2.81,73.82,12521308.0,17.4,16824.0
1967,Europe & Central Asia,Norway,2.8,74.08,3784577.0,18.2,20686.0
1967,Europe & Central Asia,Poland,2.295,69.61,31744824.0,40.2,8044.0
1967,Europe & Central Asia,Portugal,3.132,66.6,8786529.0,77.7,8324.0
1967,Europe & Central Asia,Romania,3.6460176991,67.704,19480203.0,75.0,9190.0
1967,Europe & Central Asia,Russia,2.006,69.3,128441372.0,36.85,13256.0
1967,Europe & Central Asia,Serbia,2.44,66.506,7999327.0,57.88,8867.0
1967,Europe & Central Asia,Slovak Republic,2.582,70.98,4414055.0,30.99,10134.0
1967,Europe & Central Asia,Slovenia,2.326,69.232,1645201.0,30.99,10773.0
1967,Europe & Central Asia,Spain,2.8510000000000004,71.44,32770565.0,36.7,10252.0
1967,Europe & Central Asia,Sweden,2.267,74.16,7862718.0,14.9,19709.0
1967,Europe & Central Asia,Switzerland,2.397,72.77,5991515.0,20.7,32566.0
1967,Europe & Central Asia,Tajikistan,6.693,59.063,2681780.0,164.9,4200.0
1967,Europe & Central Asia,Turkey,5.7970000000000015,50.409,33267998.0,203.4,6020.0
1967,Europe & Central Asia,Turkmenistan,6.4689999999999985,57.413,2008148.0,120.44,8916.0
1967,Europe & Central Asia,Ukraine,2.014,71.5,46187918.0,39.9,6982.0
1967,Europe & Central Asia,United Kingdom,2.613,72.16,54954044.0,22.2,15777.0
1967,Europe & Central Asia,Uzbekistan,6.66,61.91,10912708.0,155.74,2952.0
1967,Middle East & North Africa,Algeria,7.657999999999999,49.205,12572629.0,248.9,5811.0
1967,Middle East & North Africa,Bahrain,6.997999999999998,60.599,195111.0,104.0,27726.0
1967,Middle East & North Africa,Djibouti,6.702000000000001,47.203,133253.0,193.62,3701.0
1967,Middle East & North Africa,Egypt,6.238,51.325,33415926.0,254.8,2377.0
1967,Middle East & North Africa,Iran,6.699,48.889,26448218.0,258.59,7862.0
1967,Middle East & North Africa,Iraq,7.295,55.85,9054873.0,133.2,6898.0
1967,Middle East & North Africa,Israel,3.803,70.604,2652723.0,32.3,8535.0
1967,Middle East & North Africa,Jordan,8.033,58.022,1330877.0,105.1,5711.0
1967,Middle East & North Africa,Kuwait,7.4129999999999985,64.438,588171.0,87.0,39772.0
1967,Middle East & North Africa,Lebanon,5.295,65.255,2306528.0,65.2,10320.0
1967,Middle East & North Africa,Libya,7.776,52.778,1759132.0,173.2,47050.0
1967,Middle East & North Africa,Morocco,6.9529999999999985,51.413,14098444.0,203.4,2198.0
1967,Middle East & North Africa,Oman,7.282,48.14100000000001,666021.0,267.5,8890.0
1967,Middle East & North Africa,Qatar,6.983,66.34100000000001,85530.0,71.14,79381.0
1967,Middle East & North Africa,Saudi Arabia,7.2639999999999985,49.883,5137042.0,198.44,25752.0
1967,Middle East & North Africa,Syria,7.572,56.976000000000006,5751807.0,124.4,2580.0
1967,Middle East & North Africa,Tunisia,6.869,47.786,4821782.0,211.2,2615.0
1967,Middle East & North Africa,United Arab Emirates,6.783,59.176,167420.0,129.4,24652.0
1967,Middle East & North Africa,West Bank and Gaza,8.023,53.691,1164684.0,147.64,1210.0
1967,Middle East & North Africa,Western Sahara,6.605,40.969,63023.0,,
1967,Middle East & North Africa,"Yemen, Rep.",7.471,38.679,5842868.0,,
1967,South Asia,Afghanistan,7.671,35.17,11163656.0,323.3,1173.0
1967,South Asia,Bangladesh,6.92,49.50899999999999,61702785.0,229.4,1122.0
1967,South Asia,Bhutan,6.67,35.115,274000.0,292.24,1031.0
1967,South Asia,India,5.7010000000000005,46.655,518192403.0,223.1,1096.0
1967,South Asia,Maldives,7.231,41.595,107659.0,289.0,1310.0
1967,South Asia,Nepal,5.994,41.253,11160972.0,286.3,1020.0
1967,South Asia,Pakistan,6.6,51.823,54780499.0,203.8,1513.0
1967,South Asia,Sri Lanka,4.734,62.645,11746217.0,76.4,1870.0
1967,Sub-Saharan Africa,Angola,7.403,35.816,5617242.0,282.4,5253.0
1967,Sub-Saharan Africa,Benin,6.63,40.702,2692610.0,276.9,1189.0
1967,Sub-Saharan Africa,Botswana,6.6960000000000015,53.18600000000001,631226.0,140.6,1240.0
1967,Sub-Saharan Africa,Burkina Faso,6.53,37.754,5479285.0,322.9,781.0
1967,Sub-Saharan Africa,Burundi,7.247000000000001,43.332,3341476.0,245.8,665.0
1967,Sub-Saharan Africa,Cameroon,6.058,44.639,6345309.0,242.1,1992.0
1967,Sub-Saharan Africa,Cape Verde,6.982,50.344,253087.0,182.61,923.0
1967,Sub-Saharan Africa,Central African Rep.,5.95,39.878,1718560.0,,
1967,Sub-Saharan Africa,Chad,6.393,40.032,3427888.0,266.86,1315.0
1967,Sub-Saharan Africa,Comoros,7.044,46.295,221755.0,245.27,1530.0
1967,Sub-Saharan Africa,"Congo, Dem. Rep.",6.135,42.868,18579012.0,254.81,1999.0
1967,Sub-Saharan Africa,"Congo, Rep.",6.174,52.327,1224134.0,155.0,2642.0
1967,Sub-Saharan Africa,Cote d'Ivoire,7.806,41.40600000000001,4788525.0,260.6,3261.0
1967,Sub-Saharan Africa,Equatorial Guinea,5.64,38.847,282446.0,256.16,1268.0
1967,Sub-Saharan Africa,Eritrea,6.706,39.416,1706539.0,236.92,1039.0
1967,Sub-Saharan Africa,Ethiopia,6.88,42.027,26790992.0,241.5,777.0
1967,Sub-Saharan Africa,Gabon,4.899,44.06,509973.0,212.7,3219.0
1967,Sub-Saharan Africa,Gambia,5.938,35.417,426005.0,320.5,1602.0
1967,Sub-Saharan Africa,Ghana,6.95,48.469,8150359.0,202.7,2208.0
1967,Sub-Saharan Africa,Guinea,6.147,36.048,3963201.0,336.2,929.0
1967,Sub-Saharan Africa,Guinea-Bissau,5.091,43.554,594699.0,270.7,1639.0
1967,Sub-Saharan Africa,Kenya,8.125,50.51300000000001,10154382.0,158.3,2133.0
1967,Sub-Saharan Africa,Lesotho,5.803,48.518,971576.0,187.1,767.0
1967,Sub-Saharan Africa,Liberia,6.582999999999998,37.564,1328506.0,301.4,1386.0
1967,Sub-Saharan Africa,Madagascar,7.31,43.31,6060590.0,153.95,2293.0
1967,Sub-Saharan Africa,Malawi,7.182,39.475,4178378.0,350.1,496.0
1967,Sub-Saharan Africa,Mali,6.858,30.496,5757783.0,415.4,821.0
1967,Sub-Saharan Africa,Mauritania,6.797999999999999,47.694,1040792.0,208.8,2592.0
1967,Sub-Saharan Africa,Mauritius,4.847,62.924,784833.0,96.1,3247.0
1967,Sub-Saharan Africa,Mayotte,7.91,60.392,32881.0,,
1967,Sub-Saharan Africa,Mozambique,6.601,37.971,8847011.0,277.1,573.0
1967,Sub-Saharan Africa,Namibia,6.301,50.948,718623.0,95.0,6165.0
1967,Sub-Saharan Africa,Niger,7.3,35.992,3997810.0,315.1,1448.0
1967,Sub-Saharan Africa,Nigeria,6.359,34.0,53524049.0,307.0,2666.0
1967,Sub-Saharan Africa,Reunion,5.77,61.058,420870.0,,
1967,Sub-Saharan Africa,Rwanda,8.201,44.011,3420890.0,209.0,572.0
1967,Sub-Saharan Africa,Sao Tome and Principe,6.394,54.166,67637.0,91.1,1949.0
1967,Sub-Saharan Africa,Senegal,7.227,38.424,3725151.0,299.0,2054.0
1967,Sub-Saharan Africa,Seychelles,5.915,64.37,48554.0,84.0,6051.0
1967,Sub-Saharan Africa,Sierra Leone,6.519,32.481,2457448.0,353.4,1419.0
1967,Sub-Saharan Africa,Somalia,7.247999999999998,39.784,3347825.0,246.31,1196.0
1967,Sub-Saharan Africa,South Africa,5.765,51.73,20843695.0,159.85,9720.0
1967,Sub-Saharan Africa,South Sudan,6.837999999999999,34.623000000000005,2795865.0,339.2,2218.0
1967,Sub-Saharan Africa,Sudan,6.85,51.065,10869525.0,159.6,2022.0
1967,Sub-Saharan Africa,Swaziland,6.841,46.527,411365.0,186.6,3324.0
1967,Sub-Saharan Africa,Tanzania,6.791,45.653,12405300.0,224.1,1326.0
1967,Sub-Saharan Africa,Togo,6.9110000000000005,44.72,1843004.0,239.9,1788.0
1967,Sub-Saharan Africa,Uganda,7.113,47.864,8576166.0,192.1,1015.0
1967,Sub-Saharan Africa,Zambia,7.376,47.70399999999999,3761707.0,187.1,4390.0
1967,Sub-Saharan Africa,Zimbabwe,7.403,53.965,4718550.0,117.9,1926.0
1968,America,Antigua and Barbuda,3.942,65.21300000000001,63401.0,60.97,5528.0
1968,America,Argentina,3.049,65.953,23273148.0,58.32,9003.0
1968,America,Aruba,3.2260000000000004,68.436,58388.0,,6075.0
1968,America,Bahamas,3.641,65.383,158644.0,29.4,21975.0
1968,America,Barbados,3.46,64.422,236974.0,53.0,7705.0
1968,America,Belize,6.3370000000000015,64.525,116283.0,105.5,2362.0
1968,America,Bolivia,6.5870000000000015,45.132,4021551.0,243.0,3510.0
1968,America,Brazil,5.3260000000000005,58.105,91394916.0,140.7,5215.0
1968,America,Canada,2.456,72.29,20931716.0,23.9,18900.0
1968,America,Chile,4.392,60.874,9220343.0,86.2,7231.0
1968,America,Colombia,6.05,60.226000000000006,20225830.0,104.6,4021.0
1968,America,Costa Rica,5.657,65.829,1727922.0,80.4,5324.0
1968,America,Cuba,4.312,68.745,8401476.0,45.3,9626.0
1968,America,Dominican Rep.,6.562,57.256,4261702.0,,
1968,America,Ecuador,6.335,57.0,5628565.0,144.9,5364.0
1968,America,El Salvador,6.396,55.844,3538389.0,160.7,4882.0
1968,America,French Guiana,4.921,64.46,44870.0,,
1968,America,Grenada,4.835,63.181,94846.0,89.25,2539.0
1968,America,Guadeloupe,5.195,63.908,313303.0,,
1968,America,Guatemala,6.2879999999999985,50.56100000000001,5162058.0,183.8,4320.0
1968,America,Guyana,5.152,59.205,692968.0,74.9,3593.0
1968,America,Haiti,5.937,46.43,4535485.0,254.6,1902.0
1968,America,Honduras,7.382999999999999,51.32100000000001,2549206.0,159.6,2864.0
1968,America,Jamaica,5.722,67.686,1824153.0,62.3,6734.0
1968,America,Martinique,4.939,64.926,321649.0,,
1968,America,Mexico,6.775,60.543,48943844.0,115.8,8183.0
1968,America,Netherlands Antilles,3.23,68.411,154502.0,,
1968,America,Nicaragua,6.941,52.33600000000001,2256800.0,178.8,5981.0
1968,America,Panama,5.377999999999999,64.593,1425871.0,72.9,5873.0
1968,America,Paraguay,6.041,65.17,2358072.0,79.4,3339.0
1968,America,Peru,6.515,51.969,12473584.0,173.9,6459.0
1968,America,Puerto Rico,3.377,70.907,2661527.0,,13095.0
1968,America,Saint Lucia,6.3870000000000005,61.962,101385.0,,
1968,America,Saint Vincent and the Grenadines,6.345,64.29,88623.0,,
1968,America,Suriname,5.9220000000000015,62.599,360486.0,75.42,8390.0
1968,America,Trinidad and Tobago,3.802,64.892,939413.0,53.9,10669.0
1968,America,United States,2.467,70.42,205672498.0,24.9,23647.0
1968,America,Uruguay,2.844,68.57600000000001,2774109.0,56.3,7324.0
1968,America,Venezuela,5.811,63.979,10003238.0,66.0,14764.0
1968,America,Virgin Islands (U.S.),5.459,66.867,57831.0,,
1968,East Asia & Pacific,Australia,2.886,70.73,12175746.0,21.9,18261.0
1968,East Asia & Pacific,Brunei,5.742000000000001,66.403,114068.0,69.88,71861.0
1968,East Asia & Pacific,Cambodia,6.6720000000000015,42.621,6657435.0,228.95,1678.0
1968,East Asia & Pacific,China,6.37,59.4052,769666505.0,132.3,669.0
1968,East Asia & Pacific,Fiji,4.892,59.12300000000001,498903.0,56.4,3953.0
1968,East Asia & Pacific,French Polynesia,5.174,59.452,103387.0,,
1968,East Asia & Pacific,Guam,4.716,64.804,81598.0,,
1968,East Asia & Pacific,"Hong Kong, China",3.722,71.149,3914978.0,,7363.0
1968,East Asia & Pacific,Indonesia,5.556,50.974,112461009.0,176.8,1741.0
1968,East Asia & Pacific,Japan,2.048,71.75,100990902.0,19.6,9439.0
1968,East Asia & Pacific,Kiribati,6.763,50.521,41574.0,149.5,2961.0
1968,East Asia & Pacific,"Korea, Dem. Rep.",4.336,57.625,13444411.0,,
1968,East Asia & Pacific,"Korea, Rep.",4.725,59.398,30208614.0,,
1968,East Asia & Pacific,Laos,5.973,45.635,2562718.0,,
1968,East Asia & Pacific,"Macao, China",2.647,68.45100000000001,237127.0,,13016.0
1968,East Asia & Pacific,Malaysia,5.165,63.581,10376210.0,61.3,3774.0
1968,East Asia & Pacific,"Micronesia, Fed. Sts.",6.924,60.797,58403.0,98.78,1670.0
1968,East Asia & Pacific,Mongolia,7.584,54.285,1209647.0,206.2,1584.0
1968,East Asia & Pacific,Myanmar,6.074,49.75,24960539.0,187.5,1369.0
1968,East Asia & Pacific,New Caledonia,5.28,61.334,98617.0,,
1968,East Asia & Pacific,New Zealand,3.02304,71.18,2738299.0,21.6,18082.0
1968,East Asia & Pacific,Papua New Guinea,6.207999999999998,44.499,2312978.0,154.4,1545.0
1968,East Asia & Pacific,Philippines,6.485,60.27,33463836.0,86.7,3051.0
1968,East Asia & Pacific,Samoa,7.334,53.774,136856.0,142.67,3663.0
1968,East Asia & Pacific,Singapore,3.582,67.479,1998650.0,30.3,8209.0
1968,East Asia & Pacific,Solomon Islands,6.655,53.227,154000.0,124.1,1270.0
1968,East Asia & Pacific,Taiwan,4.376,67.6,13962000.0,,4461.0
1968,East Asia & Pacific,Thailand,5.903,58.654,34799247.0,109.2,2145.0
1968,East Asia & Pacific,Timor-Leste,6.1320000000000014,38.326,579184.0,282.22,704.0
1968,East Asia & Pacific,Tonga,6.371,64.214,81096.0,57.8,1681.0
1968,East Asia & Pacific,Vanuatu,6.433,51.217,80672.0,118.1,1635.0
1968,East Asia & Pacific,Vietnam,6.494,61.214,42893258.0,88.8,1002.0
1968,Europe & Central Asia,Albania,5.268,66.5,2029314.0,112.67,3475.0
1968,Europe & Central Asia,Armenia,3.447,69.425,2394635.0,65.49,3300.0
1968,Europe & Central Asia,Austria,2.5860000000000003,70.29,7394601.0,29.8,15814.0
1968,Europe & Central Asia,Azerbaijan,4.901,64.342,4944932.0,80.41,6778.0
1968,Europe & Central Asia,Belarus,2.378,73.24,8874033.0,26.82,5099.0
1968,Europe & Central Asia,Belgium,2.36,70.63,9555402.0,25.5,16816.0
1968,Europe & Central Asia,Bosnia and Herzegovina,3.114,65.054,3498470.0,89.06,2229.0
1968,Europe & Central Asia,Bulgaria,2.133,71.25,8381450.0,42.6,7296.0
1968,Europe & Central Asia,Channel Islands,2.318,71.623,118676.0,,
1968,Europe & Central Asia,Croatia,2.068,67.71600000000001,4148285.0,46.84,10267.0
1968,Europe & Central Asia,Cyprus,2.779,72.05199999999998,598592.0,36.24,7702.0
1968,Europe & Central Asia,Czech Rep.,1.994,69.94,9743100.0,,
1968,Europe & Central Asia,Denmark,2.117,73.17,4863983.0,18.1,20482.0
1968,Europe & Central Asia,Estonia,2.041,70.59,1335846.0,28.0,9066.0
1968,Europe & Central Asia,Finland,2.15,69.79,4588404.0,17.6,13726.0
1968,Europe & Central Asia,France,2.6210000000000004,71.54,50026522.0,19.9,16321.0
1968,Europe & Central Asia,Georgia,2.637,66.809,4622680.0,78.84,4505.0
1968,Europe & Central Asia,Germany,2.278,70.61544438840001,77477619.0,27.2,19254.0
1968,Europe & Central Asia,Greece,2.361,70.354,8697173.0,42.7,10458.0
1968,Europe & Central Asia,Greenland,5.845,64.762912218,43809.0,,8932.0
1968,Europe & Central Asia,Hungary,1.98,69.33,10241753.0,45.0,12612.0
1968,Europe & Central Asia,Iceland,3.218,73.94,199273.0,17.1,13752.0
1968,Europe & Central Asia,Ireland,3.83,70.93,2915420.0,24.1,10722.0
1968,Europe & Central Asia,Italy,2.515,70.88,52584254.0,36.4,14929.0
1968,Europe & Central Asia,Kazakhstan,3.683,61.848,12682452.0,93.88,11059.0
1968,Europe & Central Asia,Kyrgyzstan,5.034,59.768,2814423.0,,
1968,Europe & Central Asia,Latvia,1.845,70.48,2326027.0,28.63,7190.0
1968,Europe & Central Asia,Lithuania,2.311,71.61,3071192.0,28.9,12613.0
1968,Europe & Central Asia,Luxembourg,2.143,70.28,335573.0,24.7,26273.0
1968,Europe & Central Asia,"Macedonia, FYR",3.108,65.313,1532371.0,132.98,5417.0
1968,Europe & Central Asia,Malta,2.11,69.971,304047.0,30.5,3885.0
1968,Europe & Central Asia,Moldova,2.66,64.718,3495063.0,73.63,4868.0
1968,Europe & Central Asia,Montenegro,2.773,68.707,514031.0,58.93,8882.0
1968,Europe & Central Asia,Netherlands,2.72,73.63,12670558.0,16.9,17827.0
1968,Europe & Central Asia,Norway,2.75,73.96,3816102.0,17.5,21022.0
1968,Europe & Central Asia,Poland,2.26,70.25,32008949.0,38.8,8473.0
1968,Europe & Central Asia,Portugal,3.093,66.91,8722574.0,75.1,9056.0
1968,Europe & Central Asia,Romania,3.610619469,67.747,19744551.0,72.7,9193.0
1968,Europe & Central Asia,Russia,1.97,69.26,129102954.0,37.12,13902.0
1968,Europe & Central Asia,Serbia,2.418,66.946,8054147.0,56.34,8948.0
1968,Europe & Central Asia,Slovak Republic,2.541,70.5,4444651.0,29.27,10570.0
1968,Europe & Central Asia,Slovenia,2.312,69.26100000000001,1652157.0,29.56,10911.0
1968,Europe & Central Asia,Spain,2.86,71.73,33098047.0,34.4,10767.0
1968,Europe & Central Asia,Sweden,2.068,74.03,7929066.0,14.4,20401.0
1968,Europe & Central Asia,Switzerland,2.312,72.72,6056165.0,19.9,33324.0
1968,Europe & Central Asia,Tajikistan,6.775,59.44,2765317.0,162.41,4398.0
1968,Europe & Central Asia,Turkey,5.721,51.057,33982141.0,197.8,6295.0
1968,Europe & Central Asia,Turkmenistan,6.403,57.79,2066889.0,122.16,9355.0
1968,Europe & Central Asia,Ukraine,2.021,71.59,46573376.0,38.28,7320.0
1968,Europe & Central Asia,United Kingdom,2.515,71.79,55212835.0,21.8,16357.0
1968,Europe & Central Asia,Uzbekistan,6.608,62.286,11253870.0,153.09,3096.0
1968,Middle East & North Africa,Algeria,7.657,49.592,12945462.0,248.0,6319.0
1968,Middle East & North Africa,Bahrain,6.86,61.611,199818.0,94.1,28802.0
1968,Middle East & North Africa,Djibouti,6.739,47.81399999999999,142320.0,191.37,3676.0
1968,Middle East & North Africa,Egypt,6.141,51.625,34252634.0,250.2,2460.0
1968,Middle East & North Africa,Iran,6.617000000000001,49.505,27173692.0,238.26,8816.0
1968,Middle East & North Africa,Iraq,7.362,56.723,9367055.0,126.7,7852.0
1968,Middle East & North Africa,Israel,3.806,70.812,2711274.0,31.32,9634.0
1968,Middle East & North Africa,Jordan,8.004,58.752,1449985.0,99.7,4994.0
1968,Middle East & North Africa,Kuwait,7.382999999999999,64.934,641694.0,81.1,44047.0
1968,Middle East & North Africa,Lebanon,5.181,65.528,2355380.0,64.2,11391.0
1968,Middle East & North Africa,Libya,7.808,53.92100000000001,1833611.0,160.5,60948.0
1968,Middle East & North Africa,Morocco,6.871,51.808,14502647.0,198.1,2267.0
1968,Middle East & North Africa,Oman,7.286,48.858,685892.0,253.9,15768.0
1968,Middle East & North Africa,Qatar,6.973,67.039,92319.0,64.59,99995.0
1968,Middle East & North Africa,Saudi Arabia,7.267,50.743,5329207.0,192.9,29819.0
1968,Middle East & North Africa,Syria,7.574,57.68600000000001,5949690.0,117.7,2598.0
1968,Middle East & North Africa,Tunisia,6.737,48.867,4923201.0,200.6,2831.0
1968,Middle East & North Africa,United Arab Emirates,6.738,60.038,180858.0,118.6,29634.0
1968,Middle East & North Africa,West Bank and Gaza,7.977,54.374,1140772.0,142.23,1202.0
1968,Middle East & North Africa,Western Sahara,6.615,41.316,69339.0,,
1968,Middle East & North Africa,"Yemen, Rep.",7.491,39.516,5947698.0,,
1968,South Asia,Afghanistan,7.671,35.674,11411022.0,318.1,1187.0
1968,South Asia,Bangladesh,6.935,49.008,63703327.0,227.1,1202.0
1968,South Asia,Bhutan,6.67,35.658,282495.0,286.0,1043.0
1968,South Asia,India,5.642,47.394,529658233.0,219.8,1095.0
1968,South Asia,Maldives,7.237,42.479,110056.0,279.8,1341.0
1968,South Asia,Nepal,5.988,41.64,11403306.0,279.8,1007.0
1968,South Asia,Pakistan,6.6,52.405,56257610.0,198.3,1577.0
1968,South Asia,Sri Lanka,4.609,63.158,12018646.0,74.3,1961.0
1968,Sub-Saharan Africa,Angola,7.375,36.222,5713156.0,275.28,5093.0
1968,Sub-Saharan Africa,Benin,6.671,41.252,2741672.0,272.8,1204.0
1968,Sub-Saharan Africa,Botswana,6.686,53.659,650676.0,136.5,1347.0
1968,Sub-Saharan Africa,Burkina Faso,6.563,38.207,5584807.0,321.4,794.0
1968,Sub-Saharan Africa,Burundi,7.272,43.519,3406650.0,246.7,645.0
1968,Sub-Saharan Africa,Cameroon,6.11,45.111,6503500.0,232.4,2084.0
1968,Sub-Saharan Africa,Cape Verde,6.97,50.851000000000006,259610.0,180.85,930.0
1968,Sub-Saharan Africa,Central African Rep.,5.9529999999999985,40.523,1755258.0,,
1968,Sub-Saharan Africa,Chad,6.432,40.435,3499681.0,265.17,1281.0
1968,Sub-Saharan Africa,Comoros,7.055,46.754,227075.0,235.48,1494.0
1968,Sub-Saharan Africa,"Congo, Dem. Rep.",6.1610000000000005,43.208,19130171.0,253.25,2062.0
1968,Sub-Saharan Africa,"Congo, Rep.",6.207000000000002,52.707,1259319.0,150.9,2825.0
1968,Sub-Saharan Africa,Cote d'Ivoire,7.849,42.12300000000001,4984378.0,253.9,3565.0
1968,Sub-Saharan Africa,Equatorial Guinea,5.658,39.149,288703.0,250.41,1296.0
1968,Sub-Saharan Africa,Eritrea,6.686,39.781,1752123.0,229.91,1068.0
1968,Sub-Saharan Africa,Ethiopia,6.903,42.357,27476546.0,241.0,800.0
1968,Sub-Saharan Africa,Gabon,4.961,44.94300000000001,514963.0,203.93,3423.0
1968,Sub-Saharan Africa,Gambia,5.9910000000000005,36.178,435647.0,314.6,1575.0
1968,Sub-Saharan Africa,Ghana,6.957000000000002,48.768,8310713.0,202.8,2177.0
1968,Sub-Saharan Africa,Guinea,6.158,36.222,4034827.0,333.3,940.0
1968,Sub-Saharan Africa,Guinea-Bissau,5.296,43.728,594145.0,269.07,1659.0
1968,Sub-Saharan Africa,Kenya,8.117,51.073,10502123.0,154.7,2064.0
1968,Sub-Saharan Africa,Lesotho,5.805,48.651,991576.0,184.5,748.0
1968,Sub-Saharan Africa,Liberia,6.617000000000001,38.113,1364046.0,296.8,1399.0
1968,Sub-Saharan Africa,Madagascar,7.316,43.79600000000001,6216739.0,148.6,2398.0
1968,Sub-Saharan Africa,Malawi,7.222,39.821,4287627.0,348.3,477.0
1968,Sub-Saharan Africa,Mali,6.875,31.086,5844286.0,409.8,834.0
1968,Sub-Saharan Africa,Mauritania,6.795,48.185,1070585.0,202.6,2791.0
1968,Sub-Saharan Africa,Mauritius,4.516,63.041,799329.0,92.7,2973.0
1968,Sub-Saharan Africa,Mayotte,7.91,61.06800000000001,34087.0,,
1968,Sub-Saharan Africa,Mozambique,6.599,38.383,9043165.0,276.2,623.0
1968,Sub-Saharan Africa,Namibia,6.347,51.489,737803.0,95.6,6060.0
1968,Sub-Saharan Africa,Niger,7.341,36.073,4119299.0,318.8,1432.0
1968,Sub-Saharan Africa,Nigeria,6.3870000000000005,29.0,54748444.0,300.0,2610.0
1968,Sub-Saharan Africa,Reunion,5.46,61.743,436627.0,,
1968,Sub-Saharan Africa,Rwanda,8.207,44.165,3526088.0,211.6,596.0
1968,Sub-Saharan Africa,Sao Tome and Principe,6.419,54.71,69646.0,88.9,2031.0
1968,Sub-Saharan Africa,Senegal,7.266,38.558,3843517.0,297.0,2127.0
1968,Sub-Saharan Africa,Seychelles,5.9,64.757,49535.0,80.1,6410.0
1968,Sub-Saharan Africa,Sierra Leone,6.582999999999998,33.098,2501620.0,346.6,1526.0
1968,Sub-Saharan Africa,Somalia,7.232,40.179,3442418.0,239.88,1190.0
1968,Sub-Saharan Africa,South Africa,5.7,52.104,21374801.0,155.24,9849.0
1968,Sub-Saharan Africa,South Sudan,6.855,35.023,2866074.0,335.9,2301.0
1968,Sub-Saharan Africa,Sudan,6.865,51.466,11142482.0,157.7,2093.0
1968,Sub-Saharan Africa,Swaziland,6.857,46.982,422152.0,182.9,3092.0
1968,Sub-Saharan Africa,Tanzania,6.785,45.99,12786751.0,220.6,1360.0
1968,Sub-Saharan Africa,Togo,6.971,45.339,1931480.0,234.9,1827.0
1968,Sub-Saharan Africa,Uganda,7.117000000000001,48.256,8866641.0,189.0,1012.0
1968,Sub-Saharan Africa,Zambia,7.405,48.131,3880914.0,186.0,4423.0
1968,Sub-Saharan Africa,Zimbabwe,7.411,54.279,4874043.0,114.7,1639.0
1969,America,Antigua and Barbuda,3.824,65.558,64528.0,58.16,5666.0
1969,America,Argentina,3.056,66.184,23616971.0,73.2,9610.0
1969,America,Aruba,3.054,68.78399999999999,58725.0,,6227.0
1969,America,Bahamas,3.571,65.665,164263.0,30.0,23154.0
1969,America,Barbados,3.284,64.798,237657.0,50.5,8261.0
1969,America,Belize,6.316,65.058,119435.0,101.3,2435.0
1969,America,Bolivia,6.5870000000000015,45.43600000000001,4117259.0,237.1,3581.0
1969,America,Brazil,5.167999999999998,58.484,93727990.0,137.3,5550.0
1969,America,Canada,2.405,72.45,21342600.0,23.0,19614.0
1969,America,Chile,4.202,61.441,9400225.0,81.7,7364.0
1969,America,Colombia,5.83,60.56800000000001,20783427.0,101.1,4162.0
1969,America,Costa Rica,5.324,66.309,1774614.0,78.8,5518.0
1969,America,Cuba,4.18,69.291,8550671.0,44.8,9377.0
1969,America,Dominican Rep.,6.376,57.872,4386255.0,,
1969,America,Ecuador,6.238,57.387,5798368.0,141.4,5501.0
1969,America,El Salvador,6.3,56.198,3636782.0,158.0,4863.0
